"REF_DATE","GEO","DGUID","Age (15A)","Gender (3)","Statistics (3)","Main mode of commuting (11A)","Commuting destination (5)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5057.2.1.1.4.1","520","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.4.2","315","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.4.3","190","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.4.4","10","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","5057.2.1.1.5.1","410","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.5.2","185","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.5.3","175","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.5.4","50","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","5057.2.1.1.6.1","110","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.6.2","45","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.6.3","45","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.6.4","20","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","5057.2.1.1.7.1","295","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.7.2","135","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.7.3","125","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.7.4","30","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","5057.2.1.1.8.1","485","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.8.2","370","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.8.3","65","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.8.4","50","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","5057.2.1.1.9.1","90","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.9.2","40","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.9.3","15","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Public transit","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.9.4","35","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","5057.2.1.1.10.1","400","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.10.2","330","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5057.2.1.1.10.3","50","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5057.2.1.1.10.4","15","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","5057.2.1.1.11.1","55","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Other method","Commute within census subdivision (CSD) of residence","","0","units","0","","5057.2.1.1.11.2","35","","","","0"
"2021","North Okanagan","2021A00035937","15 to 24 years","Total - Gender","Count","Other method","Commute to a different province or territory","","0","units","0","","5057.2.1.1.11.5","10","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","5073.2.1.1.1.1","1960","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","5073.2.1.1.1.2","1280","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5073.2.1.1.1.3","455","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5073.2.1.1.1.4","185","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","5073.2.1.1.1.5","40","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5073.2.1.1.2.1","1595","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5073.2.1.1.2.2","995","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5073.2.1.1.2.3","410","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5073.2.1.1.2.4","160","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","5073.2.1.1.2.5","25","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5073.2.1.1.3.1","1075","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5073.2.1.1.3.2","650","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5073.2.1.1.3.3","275","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5073.2.1.1.3.4","125","","","","0"
"2021","Columbia-Shuswap","2021A00035939","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","5073.2.1.1.3.5","25","","","","0"
